threshold,coverage,risk,error,accuracy
0.16,0.8460000157356262,0.022468650713562965,0.02104020118713379,0.9789597988128662
0.165,0.8453999757766724,0.022246593609452248,0.02081853151321411,0.9791814684867859
0.17,0.8452000021934509,0.022250894457101822,0.02082347869873047,0.9791765213012695
0.17500000000000002,0.8452000021934509,0.022250894457101822,0.02082347869873047,0.9791765213012695
0.18,0.8446000218391418,0.02202858030796051,0.02060145139694214,0.9793985486030579
0.185,0.8442000150680542,0.02180142141878605,0.020374298095703125,0.9796257019042969
0.19,0.8435999751091003,0.021578485146164894,0.020151734352111816,0.9798482656478882
0.195,0.8428000211715698,0.021595630794763565,0.020170867443084717,0.9798291325569153
0.2,0.8424000144004822,0.021604036912322044,0.020180463790893555,0.9798195362091064
0.20500000000000002,0.8424000144004822,0.021604036912322044,0.020180463790893555,0.9798195362091064
0.21,0.842199981212616,0.02160840481519699,0.020185232162475586,0.9798147678375244
0.215,0.8417999744415283,0.021617019549012184,0.020194828510284424,0.9798051714897156
0.22,0.8410000205039978,0.021397646516561508,0.01997619867324829,0.9800238013267517
0.225,0.8410000205039978,0.021397646516561508,0.01997619867324829,0.9800238013267517
0.23,0.8407999873161316,0.021401913836598396,0.019980967044830322,0.9800190329551697
0.23500000000000001,0.840399980545044,0.02117348648607731,0.01975250244140625,0.9802474975585938
0.24,0.8398000001907349,0.021185994148254395,0.019766628742218018,0.980233371257782
0.245,0.8396000266075134,0.021190235391259193,0.019771337509155273,0.9802286624908447
0.25,0.8392000198364258,0.021198740229010582,0.019780755043029785,0.9802192449569702
0.255,0.8389999866485596,0.02120259404182434,0.01978546380996704,0.980214536190033
0.26,0.8389999866485596,0.02120259404182434,0.01978546380996704,0.980214536190033
0.265,0.8385999798774719,0.021211199462413788,0.019794881343841553,0.9802051186561584
0.27,0.8381999731063843,0.02121925912797451,0.01980435848236084,0.9801956415176392
0.275,0.8381999731063843,0.02121925912797451,0.01980435848236084,0.9801956415176392
0.28,0.8375999927520752,0.020994657650589943,0.019579768180847168,0.9804202318191528
0.28500000000000003,0.8375999927520752,0.020994657650589943,0.019579768180847168,0.9804202318191528
0.29,0.8370000123977661,0.02100636623799801,0.019593775272369385,0.9804062247276306
0.295,0.8367999792098999,0.021010559052228928,0.01959848403930664,0.9804015159606934
0.3,0.8366000056266785,0.021014727652072906,0.01960313320159912,0.9803968667984009
0.305,0.8361999988555908,0.021023182198405266,0.019612550735473633,0.9803874492645264
0.31,0.8360000252723694,0.021027248352766037,0.019617199897766113,0.9803828001022339
0.315,0.8353999853134155,0.021038467064499855,0.01963132619857788,0.9803686738014221
0.32,0.8353999853134155,0.021038467064499855,0.01963132619857788,0.9803686738014221
0.325,0.8353999853134155,0.021038467064499855,0.01963132619857788,0.9803686738014221
0.33,0.8353999853134155,0.021038467064499855,0.01963132619857788,0.9803686738014221
0.335,0.8353999853134155,0.021038467064499855,0.01963132619857788,0.9803686738014221
0.34,0.8349999785423279,0.02104630507528782,0.019640743732452393,0.9803592562675476
0.34500000000000003,0.8345999717712402,0.021054541692137718,0.019650161266326904,0.9803498387336731
0.35000000000000003,0.8345999717712402,0.021054541692137718,0.019650161266326904,0.9803498387336731
0.355,0.8342000246047974,0.02106330171227455,0.019659578800201416,0.9803404211997986
0.36,0.8342000246047974,0.02106330171227455,0.019659578800201416,0.9803404211997986
0.365,0.8335999846458435,0.020837102085351944,0.019433796405792236,0.9805662035942078
0.37,0.8335999846458435,0.020837102085351944,0.019433796405792236,0.9805662035942078
0.375,0.8334000110626221,0.0208413228392601,0.019438445568084717,0.9805615544319153
0.38,0.8334000110626221,0.0208413228392601,0.019438445568084717,0.9805615544319153
0.385,0.8327999711036682,0.020854275673627853,0.019452452659606934,0.9805475473403931
0.39,0.8325999975204468,0.02085868827998638,0.019457101821899414,0.9805428981781006
0.395,0.8321999907493591,0.0208672396838665,0.01946645975112915,0.9805335402488708
0.4,0.8317999839782715,0.020875949412584305,0.019475817680358887,0.9805241823196411
0.405,0.8309999704360962,0.020891865715384483,0.019494593143463135,0.9805054068565369
0.41000000000000003,0.8307999968528748,0.02065657079219818,0.019258558750152588,0.9807414412498474
0.41500000000000004,0.8306000232696533,0.0206608884036541,0.01926320791244507,0.9807367920875549
0.42,0.8303999900817871,0.02066529542207718,0.019267797470092773,0.9807322025299072
0.425,0.8294000029563904,0.020205868408083916,0.01880878210067749,0.9811912178993225
0.43,0.8289999961853027,0.020214328542351723,0.01881784200668335,0.9811821579933167
0.435,0.8288000226020813,0.020218463614583015,0.01882237195968628,0.9811776280403137
0.44,0.8281999826431274,0.020230408757925034,0.018836021423339844,0.9811639785766602
0.445,0.8281999826431274,0.020230408757925034,0.018836021423339844,0.9811639785766602
0.45,0.828000009059906,0.020234527066349983,0.018840551376342773,0.9811594486236572
0.455,0.828000009059906,0.020234527066349983,0.018840551376342773,0.9811594486236572
0.46,0.8277999758720398,0.019998088479042053,0.018603503704071045,0.981396496295929
0.465,0.8267999887466431,0.019055113196372986,0.01765841245651245,0.9823415875434875
0.47000000000000003,0.826200008392334,0.019066715613007545,0.017671287059783936,0.9823287129402161
0.47500000000000003,0.8259999752044678,0.01907063089311123,0.01767551898956299,0.982324481010437
0.48,0.8258000016212463,0.018833162263035774,0.017437636852264404,0.9825623631477356
0.485,0.8252000212669373,0.01836150884628296,0.01696556806564331,0.9830344319343567
0.49,0.824999988079071,0.018365083262324333,0.016969680786132812,0.9830303192138672
0.495,0.824400007724762,0.018372325226664543,0.01698201894760132,0.9830179810523987
0.5,0.8238000273704529,0.01838330738246441,0.0169944167137146,0.9830055832862854
0.505,0.8235999941825867,0.018387077376246452,0.0169985294342041,0.9830014705657959
0.51,0.823199987411499,0.01839469186961651,0.01700681447982788,0.9829931855201721
0.515,0.8227999806404114,0.018402215093374252,0.01701509952545166,0.9829849004745483
0.52,0.8226000070571899,0.018406065180897713,0.017019212245941162,0.9829807877540588
0.525,0.8223999738693237,0.018409399315714836,0.017023324966430664,0.9829766750335693
0.53,0.8222000002861023,0.01841326616704464,0.01702749729156494,0.9829725027084351
0.535,0.8222000002861023,0.01841326616704464,0.01702749729156494,0.9829725027084351
0.54,0.8220000267028809,0.018417123705148697,0.017031610012054443,0.9829683899879456
0.545,0.8217999935150146,0.018420882523059845,0.01703578233718872,0.9829642176628113
0.55,0.8217999935150146,0.018420882523059845,0.01703578233718872,0.9829642176628113
0.555,0.8216000199317932,0.01842477172613144,0.017039895057678223,0.9829601049423218
0.56,0.8212000131607056,0.018432492390275,0.017048239707946777,0.9829517602920532
0.5650000000000001,0.8209999799728394,0.01843646541237831,0.01705235242843628,0.9829476475715637
0.5700000000000001,0.8209999799728394,0.01843646541237831,0.01705235242843628,0.9829476475715637
0.5750000000000001,0.8208000063896179,0.018440380692481995,0.017056524753570557,0.9829434752464294
0.58,0.8203999996185303,0.01844790205359459,0.01706486940383911,0.9829351305961609
0.585,0.8203999996185303,0.01844790205359459,0.01706486940383911,0.9829351305961609
0.59,0.8202000260353088,0.018451569601893425,0.017068982124328613,0.9829310178756714
0.595,0.819599986076355,0.018462831154465675,0.017081499099731445,0.9829185009002686
0.6,0.8194000124931335,0.018466539680957794,0.017085671424865723,0.9829143285751343
0.605,0.8194000124931335,0.018466539680957794,0.017085671424865723,0.9829143285751343
0.61,0.8191999793052673,0.01847062259912491,0.01708984375,0.98291015625
0.615,0.8184000253677368,0.018486013635993004,0.01710653305053711,0.9828934669494629
0.62,0.8181999921798706,0.01848980411887169,0.017110705375671387,0.9828892946243286
0.625,0.8180000185966492,0.018493643030524254,0.01711493730545044,0.9828850626945496
0.63,0.817799985408783,0.018497593700885773,0.017119109630584717,0.9828808903694153
0.635,0.8173999786376953,0.0182608962059021,0.016882777214050293,0.9831172227859497
0.64,0.8173999786376953,0.0182608962059021,0.016882777214050293,0.9831172227859497
0.645,0.8172000050544739,0.018264682963490486,0.01688694953918457,0.9831130504608154
0.65,0.8167999982833862,0.01802852377295494,0.01665031909942627,0.9833496809005737
0.655,0.8167999982833862,0.01802852377295494,0.01665031909942627,0.9833496809005737
0.66,0.8166000247001648,0.018032129853963852,0.01665443181991577,0.9833455681800842
0.665,0.8162000179290771,0.01803988218307495,0.01666259765625,0.98333740234375
0.67,0.8159999847412109,0.018043680116534233,0.016666650772094727,0.9833333492279053
0.675,0.8149999976158142,0.018062660470604897,0.016687095165252686,0.9833129048347473
0.68,0.8145999908447266,0.018070315942168236,0.01669532060623169,0.9833046793937683
0.685,0.8140000104904175,0.01808147318661213,0.01670759916305542,0.9832924008369446
0.6900000000000001,0.8136000037193298,0.018088744953274727,0.016715824604034424,0.9832841753959656
0.6950000000000001,0.8131999969482422,0.018096549436450005,0.016724050045013428,0.9832759499549866
0.7000000000000001,0.8130000233650208,0.01810011826455593,0.01672816276550293,0.9832718372344971
0.705,0.8126000165939331,0.017862267792224884,0.016490280628204346,0.9835097193717957
0.71,0.8118000030517578,0.017877371981739998,0.016506552696228027,0.983493447303772
0.715,0.8113999962806702,0.01788475550711155,0.01651465892791748,0.9834853410720825
0.72,0.8108000159263611,0.01789597049355507,0.016526877880096436,0.9834731221199036
0.725,0.8104000091552734,0.017657238990068436,0.016288280487060547,0.9837117195129395
0.73,0.8101999759674072,0.01766100339591503,0.016292273998260498,0.9837077260017395
0.735,0.8100000023841858,0.017664514482021332,0.01629626750946045,0.9837037324905396
0.74,0.8094000220298767,0.017675403505563736,0.016308367252349854,0.9836916327476501
0.745,0.8090000152587891,0.017682911828160286,0.01631641387939453,0.9836835861206055
0.75,0.8083999752998352,0.01769423298537731,0.01632857322692871,0.9836714267730713
0.755,0.8083999752998352,0.01769423298537731,0.01632857322692871,0.9836714267730713
0.76,0.8082000017166138,0.017697978764772415,0.016332566738128662,0.9836674332618713
0.765,0.8082000017166138,0.017697978764772415,0.016332566738128662,0.9836674332618713
0.77,0.8080000281333923,0.017701871693134308,0.01633661985397339,0.9836633801460266
0.775,0.8073999881744385,0.017466282472014427,0.016101062297821045,0.983898937702179
0.78,0.8068000078201294,0.01747751235961914,0.0161130428314209,0.9838869571685791
0.785,0.8059999942779541,0.017492569983005524,0.016129016876220703,0.9838709831237793
0.79,0.8058000206947327,0.017496347427368164,0.016133010387420654,0.9838669896125793
0.795,0.805400013923645,0.01750379055738449,0.016141057014465332,0.9838589429855347
0.8,0.8047999739646912,0.01726725324988365,0.015904545783996582,0.9840954542160034
0.805,0.8041999936103821,0.017277749255299568,0.01591646671295166,0.9840835332870483
0.81,0.803600013256073,0.017288822680711746,0.015928328037261963,0.984071671962738
0.8150000000000001,0.8027999997138977,0.017055023461580276,0.01569509506225586,0.9843049049377441
0.8200000000000001,0.8022000193595886,0.01706589199602604,0.015706777572631836,0.9842932224273682
0.8250000000000001,0.8015999794006348,0.01682809740304947,0.015469074249267578,0.9845309257507324
0.8300000000000001,0.8009999990463257,0.016590122133493423,0.015230953693389893,0.9847690463066101
0.835,0.800599992275238,0.016597146168351173,0.015238583087921143,0.9847614169120789
0.84,0.8001999855041504,0.01660422794520855,0.015246212482452393,0.9847537875175476
0.845,0.7997999787330627,0.016611164435744286,0.015253841876983643,0.9847461581230164
0.85,0.7996000051498413,0.01661481149494648,0.015257656574249268,0.9847423434257507
0.855,0.7986000180244446,0.016382889822125435,0.015026271343231201,0.9849737286567688
0.86,0.7973999977111816,0.01640409231185913,0.01504892110824585,0.9849510788917542
0.865,0.7968000173568726,0.016414470970630646,0.015060245990753174,0.9849397540092468
0.87,0.7965999841690063,0.016417929902672768,0.015064001083374023,0.984935998916626
0.875,0.795799970626831,0.016432125121355057,0.015079140663146973,0.984920859336853
0.88,0.795199990272522,0.016442924737930298,0.015090525150299072,0.9849094748497009
0.885,0.7943999767303467,0.01595502346754074,0.014602243900299072,0.9853977560997009
0.89,0.7936000227928162,0.015717756003141403,0.014364898204803467,0.9856351017951965
0.895,0.7925999760627747,0.01523145567625761,0.013878345489501953,0.986121654510498
0.9,0.7919999957084656,0.01524143572896719,0.013888895511627197,0.9861111044883728
0.905,0.7911999821662903,0.015253781341016293,0.013902902603149414,0.9860970973968506
0.91,0.7896000146865845,0.015027432702481747,0.013677835464477539,0.9863221645355225
0.915,0.7883999943733215,0.014540976844727993,0.013191282749176025,0.986808717250824
0.92,0.7865999937057495,0.014569198712706566,0.013221442699432373,0.9867785573005676
0.925,0.7856000065803528,0.014584887772798538,0.013238310813903809,0.9867616891860962
0.93,0.7847999930381775,0.014597812667489052,0.013251781463623047,0.986748218536377
0.935,0.7835999727249146,0.014362235553562641,0.013016819953918457,0.9869831800460815
0.9400000000000001,0.7824000120162964,0.014380981214344501,0.013036787509918213,0.9869632124900818
0.9450000000000001,0.7807999849319458,0.014150717295706272,0.012807369232177734,0.9871926307678223
0.9500000000000001,0.7778000235557556,0.014196986332535744,0.012856781482696533,0.9871432185173035
0.9550000000000001,0.776199996471405,0.014222254045307636,0.012883305549621582,0.9871166944503784
0.96,0.0,0.0,0.0,0.0
0.965,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0
0.975,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0
0.985,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
