threshold,coverage,risk,error,accuracy
0.62,0.8112000226974487,0.018136661499738693,0.016765296459197998,0.983234703540802
0.625,0.8109999895095825,0.01814049482345581,0.0167694091796875,0.9832305908203125
0.63,0.8108000159263611,0.01814444363117218,0.016773581504821777,0.9832264184951782
0.635,0.8108000159263611,0.01814444363117218,0.016773581504821777,0.9832264184951782
0.64,0.8108000159263611,0.01814444363117218,0.016773581504821777,0.9832264184951782
0.645,0.8095999956130981,0.018167413771152496,0.016798436641693115,0.9832015633583069
0.65,0.8094000220298767,0.018171198666095734,0.016802549362182617,0.9831974506378174
0.655,0.8083999752998352,0.0179438553750515,0.016575932502746582,0.9834240674972534
0.66,0.8083999752998352,0.0179438553750515,0.016575932502746582,0.9834240674972534
0.665,0.8083999752998352,0.0179438553750515,0.016575932502746582,0.9834240674972534
0.67,0.8080000281333923,0.017951199784874916,0.016584157943725586,0.9834158420562744
0.675,0.8080000281333923,0.017951199784874916,0.016584157943725586,0.9834158420562744
0.68,0.8076000213623047,0.017958756536245346,0.01659238338470459,0.9834076166152954
0.685,0.8069999814033508,0.017970187589526176,0.016604721546173096,0.9833952784538269
0.6900000000000001,0.8068000078201294,0.017726873978972435,0.016360938549041748,0.9836390614509583
0.6950000000000001,0.8065999746322632,0.01773069053888321,0.016364991664886475,0.9836350083351135
0.7000000000000001,0.8065999746322632,0.01773069053888321,0.016364991664886475,0.9836350083351135
0.705,0.8065999746322632,0.01773069053888321,0.016364991664886475,0.9836350083351135
0.71,0.8062000274658203,0.01773831807076931,0.016373097896575928,0.9836269021034241
0.715,0.8058000206947327,0.017745885998010635,0.016381263732910156,0.9836187362670898
0.72,0.8055999875068665,0.017749706283211708,0.016385316848754883,0.9836146831512451
0.725,0.805400013923645,0.017753416672348976,0.01638936996459961,0.9836106300354004
0.73,0.8050000071525574,0.017761031165719032,0.016397535800933838,0.9836024641990662
0.735,0.8044000267982483,0.017772279679775238,0.016409754753112793,0.9835902452468872
0.74,0.8041999936103821,0.017528092488646507,0.01616513729095459,0.9838348627090454
0.745,0.8037999868392944,0.0175356175750494,0.016173183917999268,0.9838268160820007
0.75,0.8033999800682068,0.01754295639693737,0.016181230545043945,0.983818769454956
0.755,0.8032000064849854,0.01754681020975113,0.016185283660888672,0.9838147163391113
0.76,0.8026000261306763,0.01755826361477375,0.016197383403778076,0.9838026165962219
0.765,0.8019999861717224,0.017569683492183685,0.01620948314666748,0.9837905168533325
0.77,0.8014000058174133,0.01758095994591713,0.016221582889556885,0.9837784171104431
0.775,0.8011999726295471,0.017584851011633873,0.01622563600540161,0.9837743639945984
0.78,0.8009999990463257,0.017588656395673752,0.016229689121246338,0.9837703108787537
0.785,0.800599992275238,0.017595963552594185,0.01623779535293579,0.9837622046470642
0.79,0.8001999855041504,0.017603415995836258,0.01624596118927002,0.98375403881073
0.795,0.7997999787330627,0.017361601814627647,0.01600402593612671,0.9839959740638733
0.8,0.7990000247955322,0.017376646399497986,0.016019999980926514,0.9839800000190735
0.805,0.7986000180244446,0.017384128645062447,0.01602804660797119,0.9839719533920288
0.81,0.7978000044822693,0.01739904284477234,0.016044139862060547,0.9839558601379395
0.8150000000000001,0.796999990940094,0.01716388575732708,0.015809297561645508,0.9841907024383545
0.8200000000000001,0.7965999841690063,0.017171252518892288,0.015817224979400635,0.9841827750205994
0.8250000000000001,0.7964000105857849,0.017175037413835526,0.015821218490600586,0.9841787815093994
0.8300000000000001,0.7960000038146973,0.017182430252432823,0.015829145908355713,0.9841708540916443
0.835,0.7955999970436096,0.017190193757414818,0.015837132930755615,0.9841628670692444
0.84,0.7950000166893005,0.017201274633407593,0.015849053859710693,0.9841509461402893
0.845,0.7946000099182129,0.01720866933465004,0.015857040882110596,0.9841429591178894
0.85,0.7943999767303467,0.017212383449077606,0.015861034393310547,0.9841389656066895
0.855,0.7937999963760376,0.017223529517650604,0.0158730149269104,0.9841269850730896
0.86,0.7928000092506409,0.017242273315787315,0.01589304208755493,0.9841069579124451
0.865,0.7918000221252441,0.01726118102669716,0.01591312885284424,0.9840868711471558
0.87,0.7910000085830688,0.017024295404553413,0.015676379203796387,0.9843236207962036
0.875,0.7889999747276306,0.017061559483408928,0.015716075897216797,0.9842839241027832
0.88,0.7874000072479248,0.01683826744556427,0.015494048595428467,0.9845059514045715
0.885,0.7861999869346619,0.01660679280757904,0.01526331901550293,0.9847366809844971
0.89,0.7853999733924866,0.016620993614196777,0.015278816223144531,0.9847211837768555
0.895,0.7842000126838684,0.01638823002576828,0.015047192573547363,0.9849528074264526
0.9,0.7835999727249146,0.01639917679131031,0.015058696269989014,0.984941303730011
0.905,0.7824000120162964,0.016165876761078835,0.014826178550720215,0.9851738214492798
0.91,0.7815999984741211,0.016180260106921196,0.01484137773513794,0.9851586222648621
0.915,0.7807999849319458,0.016194239258766174,0.014856576919555664,0.9851434230804443
0.92,0.7797999978065491,0.016211923211812973,0.014875590801239014,0.985124409198761
0.925,0.7784000039100647,0.015981117263436317,0.014645397663116455,0.9853546023368835
0.93,0.7770000100135803,0.015749666839838028,0.014414429664611816,0.9855855703353882
0.935,0.7760000228881836,0.015767032280564308,0.014432966709136963,0.985567033290863
0.9400000000000001,0.7749999761581421,0.015527085401117802,0.014193534851074219,0.9858064651489258
0.9450000000000001,0.7731999754905701,0.015300434082746506,0.013967931270599365,0.9860320687294006
0.9500000000000001,0.7720000147819519,0.015062804333865643,0.01373058557510376,0.9862694144248962
0.9550000000000001,0.7685999870300293,0.014860818162560463,0.013531088829040527,0.9864689111709595
0.96,0.0,0.0,0.0,0.0
0.965,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0
0.975,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0
0.985,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
