threshold,coverage,risk,error,accuracy
0.2,0.9983999729156494,0.0014052180340513587,0.0,1.0
0.20500000000000002,0.998199999332428,0.001405001850798726,0.0,1.0
0.21,0.9980000257492065,0.0014046047581359744,0.0,1.0
0.215,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.22,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.225,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.23,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.23500000000000001,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.24,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.245,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.25,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.255,0.9977999925613403,0.0014042083639651537,0.0,1.0
0.26,0.9976000189781189,0.0014040194218978286,0.0,1.0
0.265,0.9976000189781189,0.0014040194218978286,0.0,1.0
0.27,0.9976000189781189,0.0014040194218978286,0.0,1.0
0.275,0.9976000189781189,0.0014040194218978286,0.0,1.0
0.28,0.9976000189781189,0.0014040194218978286,0.0,1.0
0.28500000000000003,0.9976000189781189,0.0014040194218978286,0.0,1.0
0.29,0.9976000189781189,0.0014040194218978286,0.0,1.0
0.295,0.9973999857902527,0.0014037889195606112,0.0,1.0
0.3,0.9973999857902527,0.0014037889195606112,0.0,1.0
0.305,0.9973999857902527,0.0014037889195606112,0.0,1.0
0.31,0.9973999857902527,0.0014037889195606112,0.0,1.0
0.315,0.9973999857902527,0.0014037889195606112,0.0,1.0
0.32,0.9973999857902527,0.0014037889195606112,0.0,1.0
0.325,0.9973999857902527,0.0014037889195606112,0.0,1.0
0.33,0.9972000122070312,0.0014034266350790858,0.0,1.0
0.335,0.9972000122070312,0.0014034266350790858,0.0,1.0
0.34,0.996999979019165,0.0014031119644641876,0.0,1.0
0.34500000000000003,0.996999979019165,0.0014031119644641876,0.0,1.0
0.35000000000000003,0.996999979019165,0.0014031119644641876,0.0,1.0
0.355,0.996999979019165,0.0014031119644641876,0.0,1.0
0.36,0.9968000054359436,0.0014028755249455571,0.0,1.0
0.365,0.9965999722480774,0.001402571564540267,0.0,1.0
0.37,0.996399998664856,0.0014023123076185584,0.0,1.0
0.375,0.9962000250816345,0.0014021083479747176,0.0,1.0
0.38,0.9962000250816345,0.0014021083479747176,0.0,1.0
0.385,0.9959999918937683,0.00140183640178293,0.0,1.0
0.39,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.395,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.4,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.405,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.41000000000000003,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.41500000000000004,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.42,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.425,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.43,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.435,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.44,0.9958000183105469,0.0014015716733410954,0.0,1.0
0.445,0.9955999851226807,0.001401333138346672,0.0,1.0
0.45,0.9955999851226807,0.001401333138346672,0.0,1.0
0.455,0.9954000115394592,0.0014011356979608536,0.0,1.0
0.46,0.995199978351593,0.0014009283622726798,0.0,1.0
0.465,0.9950000047683716,0.0014006653800606728,0.0,1.0
0.47000000000000003,0.9950000047683716,0.0014006653800606728,0.0,1.0
0.47500000000000003,0.9950000047683716,0.0014006653800606728,0.0,1.0
0.48,0.9950000047683716,0.0014006653800606728,0.0,1.0
0.485,0.9950000047683716,0.0014006653800606728,0.0,1.0
0.49,0.9950000047683716,0.0014006653800606728,0.0,1.0
0.495,0.9950000047683716,0.0014006653800606728,0.0,1.0
0.5,0.9945999979972839,0.0014002274256199598,0.0,1.0
0.505,0.9944000244140625,0.0013999852817505598,0.0,1.0
0.51,0.9944000244140625,0.0013999852817505598,0.0,1.0
0.515,0.9940000176429749,0.0013996611814945936,0.0,1.0
0.52,0.9940000176429749,0.0013996611814945936,0.0,1.0
0.525,0.9940000176429749,0.0013996611814945936,0.0,1.0
0.53,0.9940000176429749,0.0013996611814945936,0.0,1.0
0.535,0.9940000176429749,0.0013996611814945936,0.0,1.0
0.54,0.9937999844551086,0.0013994646724313498,0.0,1.0
0.545,0.9937999844551086,0.0013994646724313498,0.0,1.0
0.55,0.9937999844551086,0.0013994646724313498,0.0,1.0
0.555,0.9937999844551086,0.0013994646724313498,0.0,1.0
0.56,0.993399977684021,0.0013990136794745922,0.0,1.0
0.5650000000000001,0.993399977684021,0.0013990136794745922,0.0,1.0
0.5700000000000001,0.9932000041007996,0.0013987136771902442,0.0,1.0
0.5750000000000001,0.9932000041007996,0.0013987136771902442,0.0,1.0
0.58,0.9929999709129333,0.0013984428951516747,0.0,1.0
0.585,0.9929999709129333,0.0013984428951516747,0.0,1.0
0.59,0.9929999709129333,0.0013984428951516747,0.0,1.0
0.595,0.9929999709129333,0.0013984428951516747,0.0,1.0
0.6,0.9927999973297119,0.001398296095430851,0.0,1.0
0.605,0.9926000237464905,0.001398097607307136,0.0,1.0
0.61,0.9926000237464905,0.001398097607307136,0.0,1.0
0.615,0.9926000237464905,0.001398097607307136,0.0,1.0
0.62,0.9926000237464905,0.001398097607307136,0.0,1.0
0.625,0.9926000237464905,0.001398097607307136,0.0,1.0
0.63,0.9923999905586243,0.001397929503582418,0.0,1.0
0.635,0.9922000169754028,0.0013977257767692208,0.0,1.0
0.64,0.9922000169754028,0.0013977257767692208,0.0,1.0
0.645,0.9922000169754028,0.0013977257767692208,0.0,1.0
0.65,0.9922000169754028,0.0013977257767692208,0.0,1.0
0.655,0.9919999837875366,0.0013975334586575627,0.0,1.0
0.66,0.9919999837875366,0.0013975334586575627,0.0,1.0
0.665,0.9918000102043152,0.0013973767636343837,0.0,1.0
0.67,0.991599977016449,0.0013972040032967925,0.0,1.0
0.675,0.991599977016449,0.0013972040032967925,0.0,1.0
0.68,0.9914000034332275,0.0013970060972496867,0.0,1.0
0.685,0.9909999966621399,0.0013966364786028862,0.0,1.0
0.6900000000000001,0.9904000163078308,0.001395952538587153,0.0,1.0
0.6950000000000001,0.9901999831199646,0.0013957723276689649,0.0,1.0
0.7000000000000001,0.989799976348877,0.0013948302948847413,0.0,1.0
0.705,0.9896000027656555,0.001394646125845611,0.0,1.0
0.71,0.9894000291824341,0.0013945044483989477,0.0,1.0
0.715,0.9894000291824341,0.0013945044483989477,0.0,1.0
0.72,0.9887999892234802,0.0013939752243459225,0.0,1.0
0.725,0.9886000156402588,0.001393806072883308,0.0,1.0
0.73,0.9882000088691711,0.001393516082316637,0.0,1.0
0.735,0.9882000088691711,0.001393516082316637,0.0,1.0
0.74,0.9882000088691711,0.001393516082316637,0.0,1.0
0.745,0.9878000020980835,0.0013931164285168052,0.0,1.0
0.75,0.9876000285148621,0.001392996869981289,0.0,1.0
0.755,0.9873999953269958,0.0013928379630669951,0.0,1.0
0.76,0.9873999953269958,0.0013928379630669951,0.0,1.0
0.765,0.9872000217437744,0.0013925610110163689,0.0,1.0
0.77,0.9872000217437744,0.0013925610110163689,0.0,1.0
0.775,0.9868000149726868,0.001392157282680273,0.0,1.0
0.78,0.9868000149726868,0.001392157282680273,0.0,1.0
0.785,0.9865999817848206,0.0013920217752456665,0.0,1.0
0.79,0.9864000082015991,0.0013918135082349181,0.0,1.0
0.795,0.9864000082015991,0.0013918135082349181,0.0,1.0
0.8,0.98580002784729,0.0013912805588915944,0.0,1.0
0.805,0.9850000143051147,0.0013905774103477597,0.0,1.0
0.81,0.9847999811172485,0.0013904002262279391,0.0,1.0
0.8150000000000001,0.9842000007629395,0.0013899881159886718,0.0,1.0
0.8200000000000001,0.9842000007629395,0.0013899881159886718,0.0,1.0
0.8250000000000001,0.9837999939918518,0.0013897124445065856,0.0,1.0
0.8300000000000001,0.9837999939918518,0.0013897124445065856,0.0,1.0
0.835,0.9836000204086304,0.0013895597076043487,0.0,1.0
0.84,0.9836000204086304,0.0013895597076043487,0.0,1.0
0.845,0.9836000204086304,0.0013895597076043487,0.0,1.0
0.85,0.9828000068664551,0.0013890566769987345,0.0,1.0
0.855,0.982200026512146,0.0013885758817195892,0.0,1.0
0.86,0.9819999933242798,0.001388419303111732,0.0,1.0
0.865,0.9818000197410583,0.0013882872881367803,0.0,1.0
0.87,0.9815999865531921,0.001388105913065374,0.0,1.0
0.875,0.9810000061988831,0.0013875765725970268,0.0,1.0
0.88,0.980400025844574,0.0013871995033696294,0.0,1.0
0.885,0.9796000123023987,0.0013866843655705452,0.0,1.0
0.89,0.9789999723434448,0.001386307762004435,0.0,1.0
0.895,0.9783999919891357,0.0013859766768291593,0.0,1.0
0.9,0.977400004863739,0.001385289360769093,0.0,1.0
0.905,0.9764000177383423,0.0013844267232343554,0.0,1.0
0.91,0.9753999710083008,0.0013838573358953,0.0,1.0
0.915,0.974399983882904,0.0013832635013386607,0.0,1.0
0.92,0.973800003528595,0.001382775022648275,0.0,1.0
0.925,0.972599983215332,0.0013820781605318189,0.0,1.0
0.93,0.9718000292778015,0.0013816661667078733,0.0,1.0
0.935,0.9702000021934509,0.0013809159863740206,0.0,1.0
0.9400000000000001,0.9693999886512756,0.0013804553309455514,0.0,1.0
0.9450000000000001,0.9682000279426575,0.0013798775617033243,0.0,1.0
0.9500000000000001,0.0,0.0,0.0,0.0
0.9550000000000001,0.0,0.0,0.0,0.0
0.96,0.0,0.0,0.0,0.0
0.965,0.0,0.0,0.0,0.0
0.97,0.0,0.0,0.0,0.0
0.975,0.0,0.0,0.0,0.0
0.98,0.0,0.0,0.0,0.0
0.985,0.0,0.0,0.0,0.0
0.99,0.0,0.0,0.0,0.0
0.995,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0
